step,o_index,x,y,z
517.0,433.0,10.26930002,4.24880441,0.89110886
518.0,433.0,10.2722141,4.1820111099999995,0.86867319
519.0,433.0,10.27014724,4.10954637,0.9227862
520.0,433.0,10.27323835,4.054162609999999,0.9835587
521.0,433.0,10.27325185,4.0076120799999995,0.98378131
522.0,433.0,10.26565139,3.940106739999999,0.90171142
523.0,433.0,10.25657727,3.8771797999999986,0.7966492
524.0,433.0,10.27053565,3.84004627,0.73111255
525.0,433.0,10.32287158,3.8221852599999995,0.71751635
526.0,433.0,10.39307027,3.7988490099999996,0.71872893
527.0,433.0,10.4541443,3.7699044799999992,0.71527041
528.0,433.0,10.49779071,3.7460750999999988,0.70235139
529.0,433.0,10.52974958,3.719255389999999,0.67957781
530.0,433.0,10.53959428,3.6784325099999986,0.63865787
531.0,433.0,10.51941708,3.6301939,0.58429868
532.0,433.0,10.49677711,3.6134252699999987,0.56116062
533.0,433.0,10.49094702,3.6254631699999997,0.58412186
534.0,433.0,10.48940986,3.644710739999999,0.64254132
535.0,433.0,10.47082704,3.66110636,0.71476809
536.0,433.0,10.45530322,3.67385833,0.80168985
537.0,433.0,10.46708054,3.689706039999999,0.88967202
538.0,433.0,10.50465816,3.689575399999999,0.95633884
539.0,433.0,10.56478274,3.660120469999999,0.98547782
540.0,433.0,10.62963904,3.622670829999999,0.97612576
541.0,433.0,10.68317115,3.60247738,0.95935659
542.0,433.0,10.70809025,3.599276419999999,0.96323898
543.0,433.0,10.69676488,3.61572565,1.00311037
544.0,433.0,10.67462824,3.639315699999999,1.05194831
545.0,433.0,10.67901799,3.6859957100000003,1.09151121
546.0,433.0,10.73184806,3.7681264599999995,1.10570582
547.0,433.0,10.81159478,3.86445125,1.10072759
548.0,433.0,10.89370252,3.9634883,1.09158167
549.0,433.0,10.97681951,4.0553221399999995,1.0942967
550.0,433.0,11.06202709,4.12349362,1.09175231
551.0,433.0,11.12064594,4.1676718699999995,1.0755491
552.0,433.0,11.13007798,4.20774778,1.04387376
553.0,433.0,11.10775775,4.232640699999999,1.02431871
554.0,433.0,11.06519657,4.223596319999999,1.02397768
555.0,433.0,11.01943196,4.1915707,1.02793205
556.0,433.0,11.00183222,4.1570830999999995,1.04692643
557.0,433.0,11.02152675,4.123780009999999,1.077193
558.0,433.0,11.054373,4.09692186,1.10926558
559.0,433.0,11.09915123,4.08506126,1.12730987
560.0,433.0,11.15884872,4.071722489999999,1.14983242
561.0,433.0,11.23684196,4.046591729999999,1.16308891
562.0,433.0,11.32000628,4.00142917,1.17805875
563.0,433.0,11.37803689,3.965346909999999,1.19890675
564.0,433.0,11.39906411,3.9677960399999996,1.23748202
565.0,433.0,11.35661593,4.00350349,1.27546597
566.0,433.0,11.27451841,4.03887591,1.29863376
567.0,433.0,11.18422787,4.04861751,1.30321294
568.0,433.0,11.11826949,4.0197850299999995,1.28027353
569.0,433.0,11.08972587,3.972870219999999,1.23470381
570.0,433.0,11.0752205,3.9211740699999993,1.17189066
571.0,433.0,11.06300456,3.85266326,1.10596878
572.0,433.0,11.05907111,3.783910709999999,1.05281308
573.0,433.0,11.06189593,3.7248262299999997,1.0551753
574.0,433.0,11.07730691,3.680201239999999,1.12119493
575.0,433.0,11.09464652,3.6561298099999995,1.21640175
576.0,433.0,11.08585527,3.63807396,1.28610504
577.0,433.0,11.0520894,3.6304674400000003,1.29421238
578.0,433.0,11.0112417,3.6408807999999997,1.26422801
579.0,433.0,11.00466472,3.65714792,1.22116477
580.0,433.0,11.03264603,3.6761799699999997,1.17930025
581.0,433.0,11.05530866,3.68868481,1.1383442
582.0,433.0,11.02342916,3.665639519999999,1.13261802
583.0,433.0,10.9574262,3.6217045499999987,1.15227516
584.0,433.0,10.91377868,3.5940648499999988,1.19319012
585.0,433.0,10.91811881,3.594381969999999,1.26319379
586.0,433.0,10.96035339,3.59448115,1.36088886
587.0,433.0,11.01213805,3.5831626099999987,1.46679846
588.0,433.0,11.06757242,3.56312591,1.56236913
589.0,433.0,11.1079786,3.5418559599999995,1.64396416
590.0,433.0,11.13335757,3.504114849999999,1.68001774
591.0,433.0,11.16062297,3.42940387,1.67317236
592.0,433.0,11.19780835,3.366187349999999,1.62656655
593.0,433.0,11.2563584,3.3302909300000003,1.58451389
594.0,433.0,11.33264044,3.306522749999999,1.55667815
595.0,322.0,9.438177880000001,1.96438343,0.48242855
596.0,322.0,9.4978025,2.02896086,0.44281656
597.0,322.0,9.551513,2.07691818,0.38915243
598.0,322.0,9.54999212,2.09951188,0.33254115
599.0,322.0,9.52159889,2.10050257,0.28248213
600.0,322.0,9.48209688,2.09259166,0.23843022
601.0,322.0,9.43955172,2.09366528,0.19899251
602.0,322.0,9.40554263,2.11400009,0.14952211
603.0,322.0,9.38009876,2.17508005,0.08482587
604.0,322.0,9.384205430000002,2.24967174,0.02440506
605.0,322.0,9.434788690000001,2.28539468,-0.02251584
606.0,322.0,9.52254146,2.26259764,-0.0474677
607.0,322.0,9.573645840000001,2.21206302,-0.02786332
608.0,322.0,9.5543799,2.19248662,0.00703545
609.0,322.0,9.51063813,2.22856122,0.03109051
610.0,322.0,9.47060801,2.28219851,0.05526972
611.0,322.0,9.44326813,2.29330323,0.09004513
612.0,322.0,9.42952977,2.25810342,0.12873463
613.0,322.0,9.43362695,2.20668197,0.14791442
614.0,322.0,9.432907270000001,2.17725724,0.16031571
615.0,322.0,9.43262068,2.14543,0.16251402
616.0,322.0,9.42164364,2.07982195,0.15333374
617.0,322.0,9.37759591,2.02215385,0.11665823
618.0,322.0,9.316709840000001,2.02607967,0.06578187
619.0,322.0,9.26415669,2.06140262,0.02484517
620.0,322.0,9.23535945,2.07702721,-0.00790016
621.0,322.0,9.233348920000001,2.05833047,-0.03380605
622.0,322.0,9.24448942,2.03285164,-0.04122896
623.0,322.0,9.25326403,2.01153198,-0.05622552
624.0,322.0,9.2712032,1.98397983,-0.09405735
625.0,322.0,9.31215858,1.94628,-0.1436724
626.0,322.0,9.38227311,1.9011087,-0.18430127
627.0,322.0,9.46678771,1.85255806,-0.21187946
628.0,322.0,9.54635552,1.8256239,-0.24442996
629.0,322.0,9.5807883,1.86567322,-0.29414739
630.0,322.0,9.57972568,1.94089039,-0.35400623
631.0,322.0,9.57855621,1.9605326,-0.3984078
632.0,322.0,9.60272448,1.90894946,-0.41472288
633.0,322.0,9.63886098,1.86630452,-0.40797885
634.0,322.0,9.6831411,1.84458529,-0.40709652
635.0,322.0,9.71980997,1.82001695,-0.40938124
636.0,322.0,9.766267930000001,1.80339792,-0.41992486
637.0,322.0,9.82683366,1.80595569,-0.42799698
638.0,322.0,9.892527350000002,1.81869103,-0.43532715
639.0,322.0,9.957696330000001,1.80677899,-0.43097869
640.0,322.0,9.99236458,1.78569161,-0.4174269
641.0,322.0,9.99659981,1.77401072,-0.4233203
642.0,322.0,9.979139320000002,1.75231249,-0.44041489
643.0,322.0,9.96441295,1.69728538,-0.44909623
644.0,322.0,9.96761304,1.65272627,-0.43500383
645.0,322.0,10.00892374,1.64256668,-0.40947251
646.0,322.0,10.047793590000001,1.64122199,-0.38713647
647.0,322.0,10.0616716,1.6401543,-0.37460784
648.0,322.0,10.0494256,1.65202735,-0.36782773
649.0,322.0,10.04557188,1.67029709,-0.35136588
650.0,322.0,10.04366348,1.64979828,-0.31859845
651.0,322.0,10.01934031,1.57259606,-0.30083431
652.0,322.0,9.97847392,1.49640304,-0.28043732
653.0,322.0,9.931691409999999,1.47409098,-0.25299101
654.0,322.0,9.915366980000002,1.48394106,-0.22580815
655.0,322.0,9.92560143,1.47186871,-0.18181631
656.0,322.0,9.95321499,1.40199753,-0.12707192
657.0,322.0,9.95223305,1.32775662,-0.08404148
658.0,322.0,9.92626613,1.30704819,-0.05301516
659.0,322.0,9.89858738,1.33114343,-0.01196117
660.0,322.0,9.90171123,1.35567239,0.02409609
661.0,322.0,9.92405615,1.35550464,0.06155848
662.0,322.0,9.94062324,1.3168796,0.1056502
663.0,322.0,9.91893506,1.2737723,0.16538792
664.0,322.0,9.86135531,1.27449227,0.23548303
665.0,322.0,9.806629860000001,1.31822659,0.29758867
666.0,322.0,9.781485190000001,1.36903306,0.3448033
667.0,322.0,9.789219880000001,1.40847947,0.38455179
668.0,322.0,9.792415210000001,1.42957535,0.42649208
669.0,322.0,9.77868654,1.42818415,0.46736748
670.0,322.0,9.74439652,1.41408177,0.51034693
671.0,322.0,9.70775089,1.40697123,0.54638859
672.0,322.0,9.68096912,1.42296109,0.58958801
673.0,322.0,9.68776017,1.4651722,0.63892853
674.0,322.0,9.705578370000001,1.52913391,0.6767343
675.0,322.0,9.71011816,1.60698543,0.67618052
676.0,322.0,9.702808749999999,1.67417185,0.64937638
677.0,322.0,9.677408580000002,1.66787999,0.63839505
678.0,322.0,9.640493070000002,1.57547109,0.64089906
679.0,322.0,9.58096307,1.46428992,0.64228768
680.0,322.0,9.51685348,1.40443723,0.62542906
681.0,322.0,9.47734175,1.41236786,0.61757989
682.0,322.0,9.47718097,1.44173779,0.61721823
683.0,322.0,9.50441578,1.47341841,0.60922234
684.0,322.0,9.567535370000002,1.50538744,0.58211509
685.0,322.0,9.63600519,1.51713827,0.55835731
686.0,322.0,9.6589134,1.48048947,0.55965134
687.0,322.0,9.65513379,1.3972886,0.60146574
688.0,322.0,9.676251270000002,1.29772245,0.67717765
689.0,322.0,9.73888381,1.19561209,0.75104633
690.0,322.0,9.805776770000001,1.08225129,0.80204551
691.0,322.0,9.851202140000002,0.96180254,0.81997467
692.0,322.0,9.85830296,0.88285489,0.81056445
693.0,322.0,9.84129162,0.88131808,0.79131111
694.0,322.0,9.78852299,0.92680509,0.77335338
695.0,322.0,9.698883760000001,0.96406329,0.75701304
696.0,322.0,9.608419810000001,0.98861114,0.7413226
697.0,322.0,9.57988245,1.00402144,0.72248233
698.0,322.0,9.626267,0.98734586,0.71560741
699.0,322.0,9.69970593,0.91125167,0.73511616
700.0,322.0,9.77363073,0.81140143,0.76625586
701.0,322.0,9.83159126,0.74139349,0.77816487
702.0,322.0,9.86750059,0.71908143,0.76101399
703.0,322.0,9.86996032,0.71603927,0.73895764
704.0,322.0,9.84399407,0.72231707,0.72575743
705.0,322.0,9.80943788,0.75672838,0.70938661
706.0,322.0,9.78588727,0.82552731,0.69379113
707.0,322.0,9.774549570000001,0.89598601,0.69026621
708.0,322.0,9.77305351,0.9359624,0.69694965
709.0,322.0,9.78397425,0.96459206,0.71081806
710.0,322.0,9.80399734,0.99664892,0.73075927
711.0,322.0,9.82108002,0.99712237,0.74663463
712.0,322.0,9.83459782,0.95356503,0.76238481
713.0,322.0,9.831702920000001,0.89615961,0.80495123
714.0,322.0,9.80036445,0.85214189,0.84924505
715.0,322.0,9.75733124,0.79652871,0.8736506
716.0,322.0,9.70900387,0.71051256,0.90438619
717.0,322.0,9.65945744,0.61886396,0.95345211
718.0,322.0,9.62712818,0.55415624,0.98734445
719.0,322.0,9.6204106,0.51674382,1.00500499
720.0,322.0,9.614046,0.48251045,1.0450436
721.0,322.0,9.58948949,0.43108249,1.0972783
722.0,322.0,9.565808610000001,0.37510245,1.12439235
723.0,322.0,9.5392483,0.35351675,1.13030597
724.0,322.0,9.50357008,0.3734931,1.14773368
725.0,322.0,9.46634766,0.39715932,1.18233763
726.0,322.0,9.44449882,0.37006263,1.22044047
727.0,322.0,9.43098238,0.29220782,1.26189717
728.0,322.0,9.43272299,0.22179324,1.29077565
729.0,322.0,9.47996797,0.18882765,1.27418941
730.0,322.0,9.57593776,0.17704098,1.21056454
731.0,322.0,9.662322960000001,0.14742094,1.12514881
732.0,322.0,9.70090141,0.08802952,1.05924927
733.0,322.0,9.70397349,0.03241401,1.02371336
734.0,322.0,9.68903294,-0.00068821,0.9959776
735.0,322.0,9.66406284,-0.00654056,0.97891062
736.0,322.0,9.6489126,0.01667579,0.97485968
737.0,322.0,9.653040180000001,0.04719933,0.95790767
738.0,322.0,9.65528798,0.06101831,0.92715484
739.0,322.0,9.64165387,0.05362255,0.91194468
740.0,322.0,9.61800824,0.04001991,0.93335791
741.0,322.0,9.6238526,0.0236793,0.98425978
742.0,322.0,9.660309770000001,0.03129299,1.045166
743.0,322.0,9.698933700000001,0.07017702,1.09931288
744.0,322.0,9.729820570000001,0.13014736,1.15043713
745.0,322.0,9.751078679999999,0.19061378,1.19742926
746.0,322.0,9.7694458,0.23138553,1.22535148
747.0,322.0,9.7826389,0.25378422,1.22261174
748.0,322.0,9.788640000000001,0.27491051,1.19578526
749.0,322.0,9.779800130000002,0.31495519,1.16684216
750.0,322.0,9.77374002,0.38104829,1.16967313
751.0,322.0,9.79263927,0.46212265,1.20395255
752.0,322.0,9.83227294,0.5264842,1.25313385
753.0,322.0,9.88391621,0.57850458,1.30445384
754.0,322.0,9.939707420000001,0.63067762,1.34881918
755.0,322.0,9.97057868,0.70344113,1.36938812
756.0,322.0,9.97929994,0.79187641,1.38063483
757.0,322.0,9.98814441,0.85057093,1.40217682
758.0,322.0,10.01481245,0.87426477,1.41333138
759.0,322.0,10.05256941,0.86808882,1.42888241
760.0,322.0,10.09541764,0.85492291,1.44629128
761.0,322.0,10.14188333,0.8347154,1.46115146
762.0,322.0,10.19436205,0.79862923,1.46364064
763.0,322.0,10.23083213,0.76713756,1.4564684
764.0,322.0,10.237016310000001,0.77003806,1.43517839
765.0,322.0,10.23584949,0.80652287,1.40422217
766.0,322.0,10.21855788,0.84932209,1.37515433
767.0,322.0,10.20443342,0.88230816,1.36609604
768.0,322.0,10.20320639,0.92133826,1.3719075
769.0,322.0,10.20666589,0.94418641,1.37539894
770.0,322.0,10.189628,0.9572301,1.35537371
771.0,322.0,10.15691349,0.96383997,1.30977195
772.0,322.0,10.09728909,0.95587243,1.24505096
773.0,322.0,10.0410589,0.92334169,1.18141253
774.0,322.0,10.025046320000001,0.87431773,1.13217778
775.0,322.0,10.04169004,0.83060944,1.09947874
776.0,322.0,10.05673561,0.80858823,1.07799752
777.0,322.0,10.0448487,0.81397723,1.04637154
778.0,322.0,10.04487438,0.83099963,0.99872189
779.0,322.0,10.05875331,0.8498672,0.95580817
780.0,322.0,10.083255470000001,0.86267684,0.90244343
781.0,322.0,10.09665612,0.86533531,0.84547298
782.0,322.0,10.1154966,0.8285429,0.78229339
783.0,322.0,10.140509699999999,0.76463722,0.71702537
784.0,322.0,10.17238707,0.72837337,0.66375116
785.0,322.0,10.21951963,0.76047374,0.61901218
786.0,322.0,10.28831288,0.82799466,0.57140847
787.0,322.0,10.37975431,0.8801369,0.49471921
788.0,322.0,10.467912890000001,0.89922266,0.40984999
789.0,322.0,10.533938280000001,0.89667167,0.31525591
790.0,322.0,10.5580693,0.89936243,0.22773751
791.0,322.0,10.56763714,0.91167204,0.13697304
792.0,322.0,10.577365,0.94187268,0.0494775
793.0,322.0,10.59298527,0.96875213,-0.03182941
794.0,322.0,10.616596430000001,0.98706481,-0.11259084
795.0,322.0,10.64822573,0.9886117,-0.17321113
796.0,322.0,10.68287914,0.96569845,-0.22765915
797.0,322.0,10.6976549,0.91941721,-0.26708098
798.0,322.0,10.708148130000001,0.86312364,-0.29078597
799.0,322.0,10.736383920000002,0.82203809,-0.30157335
800.0,322.0,10.79955904,0.80504378,-0.31190689
801.0,322.0,10.86193182,0.81364783,-0.312413
802.0,322.0,10.88644348,0.82801176,-0.2827381
803.0,322.0,10.88368995,0.84108919,-0.23535963
804.0,322.0,10.88588828,0.8410242,-0.20421642
805.0,322.0,10.92800873,0.82000657,-0.18364029
806.0,322.0,10.99202167,0.76690564,-0.16792835
807.0,322.0,11.05242046,0.70819331,-0.16210191
808.0,322.0,11.11710167,0.6731255,-0.13763494
809.0,322.0,11.187034870000002,0.64721516,-0.10833542
810.0,322.0,11.23772119,0.6164771,-0.06656776
811.0,322.0,11.282354080000001,0.59578017,-0.02522457
812.0,322.0,11.33204597,0.59152914,0.02345088
813.0,322.0,11.39484065,0.57274528,0.05279968
814.0,322.0,11.44687454,0.51900841,0.04961928
815.0,322.0,11.51206959,0.44333267,0.0446399
816.0,322.0,11.575724520000001,0.37476308,0.04435969
817.0,322.0,11.59936682,0.32048101,0.04091177
818.0,322.0,11.5866098,0.28836712,0.05979955
819.0,322.0,11.558402220000001,0.25830537,0.10437285
820.0,322.0,11.51994324,0.23223876,0.13820277
821.0,322.0,11.48844618,0.21451559,0.16489192
822.0,322.0,11.489394220000001,0.21506737,0.20235203
823.0,322.0,11.51354137,0.21398758,0.23120982
824.0,322.0,11.55859108,0.18866827,0.24448863
825.0,322.0,11.61107595,0.12298873,0.23081944
826.0,322.0,11.64172246,0.03997011,0.21164323
827.0,322.0,11.64788611,-0.02627277,0.18299657
828.0,322.0,11.682505130000001,-0.06065765,0.16012325
829.0,322.0,11.75224969,-0.06067806,0.15757183
830.0,322.0,11.818382880000001,-0.04208679,0.15670724
831.0,322.0,11.87123295,-0.02056482,0.14632949
832.0,322.0,11.92802287,-0.02450508,0.12001578
833.0,322.0,11.99096084,-0.05726775,0.07525572
834.0,322.0,12.041621410000001,-0.08541986,0.01587921
835.0,322.0,12.07388221,-0.08078771,-0.04208975
836.0,322.0,12.0784564,-0.06032238,-0.08226659
837.0,322.0,12.05943529,-0.05935854,-0.1268383
838.0,322.0,12.04128818,-0.08683364,-0.19191104
839.0,322.0,12.04258415,-0.14692863,-0.2681286
840.0,322.0,12.04570176,-0.22333959,-0.32543639
841.0,322.0,12.04669989,-0.26804717,-0.39616106
842.0,322.0,12.07384483,-0.27805392,-0.5003816
843.0,322.0,12.14672589,-0.28736339,-0.6110303
844.0,322.0,12.202426500000001,-0.31647564,-0.66632185
845.0,322.0,12.18817636,-0.3562479,-0.64988869
846.0,322.0,12.14025466,-0.36774432,-0.60268456
847.0,322.0,12.09859846,-0.34158686,-0.55717725
848.0,322.0,12.076787,-0.29742211,-0.50986884
849.0,322.0,12.07635681,-0.26942924,-0.47242223
850.0,322.0,12.086427310000001,-0.26772655,-0.47717977
851.0,322.0,12.12782991,-0.304944,-0.51137807
852.0,322.0,12.21062337,-0.34854182,-0.54473815
853.0,322.0,12.26848084,-0.38368783,-0.55759645
854.0,322.0,12.27800611,-0.38469283,-0.54679366
855.0,322.0,12.26312951,-0.35782939,-0.49710611
856.0,322.0,12.22685609,-0.3547517,-0.46219091
857.0,322.0,12.17241313,-0.42765375,-0.48590972
858.0,322.0,12.133446020000001,-0.55136378,-0.5352852
859.0,322.0,12.10770328,-0.66424388,-0.56099438
860.0,322.0,12.089072100000001,-0.74222322,-0.54649314
861.0,322.0,12.07704333,-0.75906318,-0.49469555
862.0,322.0,12.084621030000001,-0.72255085,-0.43852383
863.0,322.0,12.11367175,-0.67114488,-0.40621196
864.0,322.0,12.15613079,-0.64268417,-0.41016425
865.0,322.0,12.200039760000001,-0.63802343,-0.42057267
866.0,322.0,12.20922973,-0.64652792,-0.39300602
867.0,322.0,12.17282085,-0.65530755,-0.34719117
868.0,322.0,12.10787574,-0.64966668,-0.33093479
869.0,322.0,12.03603267,-0.61036641,-0.35725449
870.0,322.0,11.97848476,-0.54698571,-0.404848
871.0,322.0,11.9431099,-0.48745647,-0.4800205
872.0,322.0,11.929583860000001,-0.47535393,-0.60290809
873.0,322.0,11.9308929,-0.50164378,-0.71712221
874.0,322.0,11.93901668,-0.49982367,-0.75850496
875.0,322.0,11.9686787,-0.45476262,-0.73781586
876.0,322.0,12.016012360000001,-0.40702355,-0.71136893
877.0,322.0,12.066248120000001,-0.38096421,-0.70247162
878.0,322.0,12.11182666,-0.36703988,-0.69245435
879.0,322.0,12.12803401,-0.34301483,-0.67277093
880.0,322.0,12.10500176,-0.33270169,-0.65261771
881.0,322.0,12.07343899,-0.34366369,-0.6235748
882.0,322.0,12.069886270000001,-0.35068148,-0.59784772
883.0,322.0,12.11310077,-0.34313383,-0.57620447
884.0,322.0,12.19349832,-0.35334304,-0.56179989
885.0,322.0,12.304368530000001,-0.38417003,-0.56632951
886.0,322.0,12.416390530000001,-0.42728117,-0.56406142
887.0,322.0,12.48578367,-0.4716349,-0.53553692
888.0,322.0,12.50969687,-0.5058654,-0.49403626
889.0,322.0,12.531553520000001,-0.52178886,-0.45059785
890.0,322.0,12.56658325,-0.53912449,-0.40913972
891.0,322.0,12.60743906,-0.5815625,-0.38335438
892.0,322.0,12.63487532,-0.63830076,-0.38814012
893.0,322.0,12.66790907,-0.6752674,-0.41494214
894.0,322.0,12.7245508,-0.66269109,-0.44643405
895.0,322.0,12.78332694,-0.63456317,-0.46981902
896.0,322.0,12.81078801,-0.63102953,-0.48189371
897.0,322.0,12.80308673,-0.6601379,-0.48245163
898.0,322.0,12.790730100000001,-0.69162112,-0.46931272
899.0,322.0,12.796403470000001,-0.69092665,-0.46827507
900.0,322.0,12.80849674,-0.67620202,-0.48280037
901.0,322.0,12.8113881,-0.68267499,-0.52977026
902.0,322.0,12.817543520000001,-0.722631,-0.59330626
903.0,322.0,12.83982787,-0.7654592,-0.61949574
904.0,322.0,12.871187970000001,-0.78600927,-0.57033036
905.0,322.0,12.89743002,-0.77971766,-0.4754684
906.0,322.0,12.91926106,-0.76794575,-0.40394208
907.0,322.0,12.92536331,-0.75703805,-0.37757454
908.0,322.0,12.91042524,-0.72802425,-0.38626944
909.0,322.0,12.898441850000001,-0.68645946,-0.41924138
910.0,322.0,12.89828245,-0.64759093,-0.49464313
911.0,322.0,12.914936050000001,-0.61182815,-0.5909375
912.0,322.0,12.9127993,-0.56564239,-0.6445203
913.0,322.0,12.88550073,-0.52295753,-0.63263383
914.0,322.0,12.85106321,-0.51170427,-0.60839885
915.0,322.0,12.82084289,-0.54102043,-0.62450183
916.0,322.0,12.80661031,-0.59624314,-0.66640529
917.0,322.0,12.82885617,-0.63706337,-0.69060971
918.0,322.0,12.88476691,-0.66540818,-0.69584942
919.0,322.0,12.9519764,-0.65374077,-0.69088988
920.0,322.0,13.00882195,-0.61059205,-0.69353535
921.0,322.0,13.05375596,-0.54704895,-0.7265469
922.0,322.0,13.08688751,-0.49539068,-0.79162944
923.0,322.0,13.09694772,-0.45487666,-0.86738719
924.0,322.0,13.08205871,-0.42748722,-0.90616503
925.0,322.0,13.05765577,-0.41213999,-0.88831617
926.0,322.0,13.03367832,-0.39279727,-0.84526063
927.0,322.0,13.008638560000001,-0.37266306,-0.82333797
928.0,322.0,12.99477407,-0.35836965,-0.8229499
929.0,322.0,13.0240294,-0.3450535,-0.8214651
930.0,322.0,13.09597139,-0.31268459,-0.83340098
931.0,322.0,13.17297564,-0.2632623,-0.85692296
932.0,322.0,13.2271321,-0.21112066,-0.87744471
933.0,322.0,13.23639961,-0.17449908,-0.89006028
934.0,322.0,13.21680179,-0.1580047,-0.87826711
935.0,322.0,13.19654151,-0.15804772,-0.85504897
936.0,322.0,13.18196456,-0.16181529,-0.83883836
937.0,322.0,13.188229920000001,-0.15702222,-0.82233901
938.0,322.0,13.2142274,-0.15418561,-0.79679261
939.0,322.0,13.252128090000001,-0.14186649,-0.77088174
940.0,322.0,13.290166000000001,-0.13149882,-0.7481084
941.0,322.0,13.34612311,-0.11521994,-0.72343887
942.0,322.0,13.43061394,-0.09049935,-0.69960965
